	SRR7685881_control_Rep2	SRR7685880_control_Rep1	SRR7685879_treated_Rep2	SRR7685878_treated_Rep1
Dhx32	259.5	0	59.05	270.34
Dhx33	36.95	0	0	0
Dhx34	0	0	0	0
Dhx35	0	37.56	0	0
Dhx36	22.65	71.06	22.99	53.96
Dhx37	0	0	0	0
Dhx38	57.24	0	0	29.09
Dhx40	0	0	34.1	383.49
Dhx57	0	0	35.2	0
Dhx58	0	0	0	0
Dhx8	59.1	0	36.95	0
Dhx9	430.16	60.62	284.95	520.76
Diablo	0	174.96	84.88	0
Diaph1	113.74	21.34	249.99	69.36
Diaph2	0	0	0	0
Diaph3	0	242.85	0	42.96
Dicer1	56.94	180.48	146.82	51.71
Dido1	71.86	75.44	0	163.48
Dimt1	0	0	469.61	0
Dio1	0	0	0	0
Dio2	0	0	0	0
Dio3	0	0	0	0
Dio3os	0	0	0	0
Dip2a	0	0	0	234.34
Dip2b	0	0	30.03	30.07
Dip2c	0	0	0	0
Dipk1a	0	0	0	0
Dipk1b	0	179.07	0	0
Dipk1c	0	0	0	0
Dipk2a	0	0	0	0
Dipk2b	0	0	0	0
Diras1	0	0	0	0
Diras2	0	0	0	27.1
Dis3	34.4	0	213.17	44.07
Dis3l	0	0	0	0
Dis3l2	0	107.22	44.04	0
Disc1	0	0	0	0
Disp1	0	0	0	0
Disp2	0	0	0	0
Disp3	0	0	0	0
Dixdc1	0	0	0	0
Dkc1	0	0	0	0
Dkk1	0	0	0	0
Dkk2	0	0	0	0
Dkk3	0	0	0	0
Dkk4	0	0	0	0
Dkkl1	213.61	0	0	0
Dlat	63.43	59.51	0	64.46
Dlc1	0	0	0	25.34
Dld	101.71	143.13	0	217.41
Dlec1	0	0	0	0
Dleu2	79.25	0	105.8	0
Dleu7	0	0	0	0
Dlg1	0	35.24	40.17	113.06
Dlg2	0	0	0	0
Dlg3	38.75	0	0	0
Dlg4	0	0	0	0
Dlg5	288.19	278.78	0	56.51
Dlgap1	0	0	0	0
Dlgap2	0	0	0	0
Dlgap3	0	0	0	0
Dlgap4	31.33	0	0	235.45
Dlgap5	150.43	180.47	0	88.35
Dlk1	0	0	0	0
Dlk2	0	0	0	0
Dll1	0	0	0	0
Dll3	0	0	0	0
Dll4	0	0	0	0
Dlst	180.54	94.17	61.35	193.96
Dlx1	0	0	0	0
Dlx1as	44.78	0	0	57.38
Dlx2	0	0	0	0
Dlx3	0	0	0	50.4
Dlx4	0	0	0	0
Dlx4os	0	0	0	0
Dlx5	0	0	0	0
Dlx6	0	0	0	0
Dlx6os1	0	0	0	0
Dlx6os2	0	0	0	0
Dmac1	0	0	0	0
Dmac2	0	0	0	0
Dmac2l	0	0	0	0
Dmap1	0	0	0	240.77
Dmbt1	0	0	0	0
Dmbx1	0	29.89	0	0
Dmc1	0	0	0	0
Dmd	0	0	0	0
Dmgdh	0	0	0	0
Dmkn	0	0	0	0
Dmp1	0	0	0	0
Dmpk	0	0	0	0
Dmrt1	0	0	0	0
Dmrt1i	0	0	0	0
Dmrt2	0	0	0	0
Dmrt3	0	0	0	0
Dmrta1	0	0	0	0
Dmrta2	0	0	0	0
Dmrtb1	0	0	0	0
Dmrtc1a	0	0	0	0
Dmrtc1b	0	0	0	0
Dmrtc1c1	0	0	0	0
Dmrtc1c2	0	0	0	0
Dmrtc2	0	0	0	0
Dmtf1	116.86	0	1509.23	172.71
Dmtf1l	0	0	0	0
Dmtn	0	0	0	31.12
Dmwd	62.62	0	0	349.53
Dmxl1	44.68	20.96	45.35	44.93
Dmxl2	43.56	337.02	0	16.39
Dna2	62.46	58.6	75.98	63.5
Dnaaf1	0	0	0	0
Dnaaf10	130.31	0	0	0
Dnaaf11	0	0	0	0
Dnaaf2	0	0	0	0
Dnaaf3	0	0	0	59.38
Dnaaf4	0	0	0	0
Dnaaf5	0	34.91	0	0
Dnaaf6	0	0	0	0
Dnaaf6rt	0	0	0	0
Dnaaf9	0	0	0	0
Dnah1	0	0	0	0
Dnah10	0	0	0	0
Dnah11	15.35	14.4	9.11	0
Dnah12	0	0	0	0
Dnah14	0	100.52	110.87	18.75
Dnah17	0	0	0	0
Dnah2	0	0	0	0
Dnah3	0	0	0	0
Dnah5	0	0	0	0
Dnah6	0	0	0	0
Dnah7a	0	0	0	0
Dnah7b	0	0	0	0
Dnah7c	0	0	0	0
Dnah8	0	0	0	0
Dnah9	0	0	0	0
Dnai1	0	0	0	0
Dnai2	0	0	0	0
Dnai3	0	0	0	0
Dnai4	0	0	0	0
Dnai7	0	0	0	0
Dnaja1	38.04	58.27	38.61	489.72
Dnaja2	290.17	816.34	89.63	295.08
Dnaja3	92.43	86.71	93.81	0
Dnaja4	0	0	0	0
Dnajb1	128.97	0	0	0
Dnajb11	80.83	63.6	0	0
Dnajb12	88.4	0	0	0
Dnajb13	0	0	0	0
Dnajb14	13.36	0	0	0
Dnajb2	0	0	192.27	0
Dnajb3	0	0	0	0
Dnajb4	0	0	0	0
Dnajb5	0	105.88	0	0
Dnajb6	168.15	0	0	0
Dnajb7	0	0	0	0
Dnajb8	0	0	0	0
Dnajb9	0	0	0	0
Dnajc1	186.95	0	0	23.54
Dnajc10	769.26	29.7	0	166.84
Dnajc11	0	0	0	0
Dnajc12	0	0	0	0
Dnajc13	232.17	378.42	305.09	225.1
Dnajc14	112.96	0	0	262.02
Dnajc15	0	341.48	0	0
Dnajc16	0	0	0	0
Dnajc17	0	0	0	0
Dnajc18	24.77	238.03	0	0
Dnajc19	0	341.48	369.44	0
Dnajc2	65.42	61.38	186.9	0
Dnajc21	63.25	172.41	186.52	0
Dnajc22	0	0	0	0
Dnajc24	0	0	0	0
Dnajc25	0	0	0	0
Dnajc27	0	0	0	0
Dnajc28	0	0	0	0
Dnajc3	0	46.52	50.32	25.2
Dnajc30	0	0	0	0
Dnajc4	0	0	537.71	0
Dnajc5	0	0	357.58	238.52
Dnajc5b	0	0	0	0
Dnajc5g	0	0	0	0
Dnajc6	0	0	0	0
Dnajc7	220.8	0	0	0
Dnajc8	373.98	273.36	472.99	294.06
Dnajc9	0	166.67	0	0
Dnal1	0	0	0	0
Dnal4	0	0	0	0
Dnali1	0	0	0	0
Dnase1	0	0	0	0
Dnase1l1	0	0	0	0
Dnase1l2	0	0	0	0
Dnase1l3	0	0	0	0
Dnase2a	0	0	0	0
Dnase2b	0	0	0	0
Dnd1	0	0	0	0
Dnd1-ps	0	0	0	0
Dner	0	0	0	0
Dnhd1	0	0	0	0
Dnlz	0	0	0	0
Dnm1	0	0	0	0
Dnm1l	0	41.51	184.15	89.94
Dnm2	82.8	0	215.89	0
Dnm3	0	0	0	0
Dnm3os	0	0	0	0
Dnmbp	0	0	33.31	0
Dnmt1	48.56	22.78	98.57	550.43
Dnmt3a	0	0	0	0
Dnmt3aos	0	0	0	0
Dnmt3b	258.87	224.22	713.11	251.32
Dnmt3c	0	0	0	0
Dnmt3l	79.35	0	0	0
Dnpep	0	135.44	150.51	0
Dnph1	0	0	0	0
Dntt	0	0	0	0
Dnttip1	0	0	0	0
Dnttip2	53.34	364.79	606.84	260.85
Doc2a	0	0	0	0
Doc2b	0	0	0	0
Doc2g	0	0	0	0
Dock1	18.66	0	56.81	50.77
Dock10	0	0	0	0
Dock11	0	0	0	0
Dock2	0	0	0	0
Dock3	0	0	0	0
Dock4	17.24	55.56	0	0
Dock5	25.34	59.44	78.58	25.76
Dock6	125.07	0	88.9	38.09
Dock7	0	248.25	88.97	0
Dock8	0	0	0	0
Dock9	19.62	32.8	42.94	199.73
Dohh	0	0	0	315.03
Dok1	0	429.92	0	0
Dok2	380.82	0	0	0
Dok3	0	0	0	0
Dok4	0	0	0	0
Dok5	0	0	0	0
Dok6	0	0	0	0
Dok7	0	0	0	0
Dolk	0	58.05	0	0
Dolpp1	0	142.31	0	0
Donson	367.23	88.4	0	0
Dop1a	0	0	216.06	0
Dop1b	83.8	25.46	0	0
Dot1l	37.31	52.91	185.59	28.66
Dpagt1	0	0	0	0
Dpcd	0	0	0	0
Dpep1	0	0	0	0
Dpep2	43.89	0	0	0
Dpep3	0	0	0	0
Dpf1	0	0	0	0
Dpf2	190.02	0	0	0
Dpf3	0	0	0	0
Dph1	0	0	0	0
Dph2	0	0	0	0
Dph3	0	0	0	0
Dph5	0	0	0	0
Dph6	0	0	0	0
Dph7	0	245.98	0	0
Dpm1	383.38	24.13	0	292.06
Dpm2	0	0	0	0
Dpm3	0	0	0	0
Dpp10	0	0	0	0
Dpp3	0	0	0	0
Dpp4	0	0	0	0
Dpp6	0	0	0	0
Dpp7	0	0	0	0
Dpp8	40.94	0	0	0
Dpp9	38.07	0	24.09	38.69
Dppa1	0	0	0	0
Dppa2	0	0	68.03	0
Dppa3	0	0	0	0
Dppa4	104.94	0	381.6	106.64
Dppa5a	0	0	0	0
Dpt	0	0	0	0
Dpy19l1	0	0	441.85	0
Dpy19l2	0	0	0	0
Dpy19l3	0	0	0	0
Dpy19l4	77.54	0	21.68	0
Dpy30	0	0	0	0
Dpyd	0	0	0	0
Dpys	0	0	0	0
Dpysl2	0	0	28.68	0
Dpysl3	0	0	0	0
Dpysl4	0	0	0	0
Dpysl5	0	0	0	0
Dqx1	0	0	40.05	0
Dr1	0	0	42.34	0
Dram1	0	0	0	0
Dram2	0	0	0	0
Drap1	0	242.93	0	0
Draxin	0	0	0	0
Drc1	0	0	0	0
Drc3	0	0	0	0
Drc7	0	0	0	0
Drd1	0	0	0	0
Drd2	0	0	0	0
Drd3	0	0	0	0
Drd4	0	0	0	0
Drd5	0	0	0	0
Dreh	0	0	0	0
Drg1	1255.11	220.82	86.61	0
Drg2	73.29	137.51	148.76	0
Drgx	0	0	0	0
Drosha	28.26	376.2	0	28.72
Drp2	0	0	41.57	0
Dsc1	0	0	0	0
Dsc2	0	53.16	0	54.21
Dsc3	0	0	0	0
Dscam	0	0	0	0
Dscaml1	0	0	91	0
Dscc1	0	0	0	0
Dse	0	0	0	0
Dsel	0	0	0	0
Dsg1a	0	0	0	0
Dsg1b	0	0	0	0
Dsg1c	0	0	0	0
Dsg2	22.07	134.06	0	67.29
Dsg3	0	0	0	0
Dsg4	0	0	0	0
Dsn1	0	0	0	0
Dsp	81.71	45.99	26.79	277.53
Dspp	0	0	0	0
Dst	391.26	121.3	91.43	256.61
Dstn	68.38	128.3	208.2	0
Dstyk	39.78	18.98	0	40.43
Dtd1	0	0	0	0
Dtd2	0	0	0	0
Dthd1	0	0	0	0
Dtl	146.12	85.44	74.42	30.85
Dtna	0	0	0	0
Dtnb	601.08	0	0	406.61
Dtnbp1	0	116.9	0	0
Dtwd1	0	0	0	0
Dtwd2	0	0	0	97.07
Dtx1	0	0	0	0
Dtx2	0	48.72	0	0
Dtx3	0	0	68.88	0
Dtx3l	0	0	48.71	0
Dtx4	0	0	24.75	0
Dtymk	0	0	129.95	137.4
Duox1	0	0	0	0
Duox2	0	0	0	0
Duoxa1	0	0	0	0
Duoxa2	82.75	0	0	84.1
Dus1l	74.42	421.95	0	75.63
Dus2	0	66.84	0	0
Dus3l	0	0	0	0
Dus4l	0	0	0	0
Dusp1	0	0	84.26	84.37
Dusp10	0	0	0	0
Dusp11	0	278.53	20.04	0
Dusp12	0	152.64	0	0
Dusp13a	0	0	0	0
Dusp13b	0	0	0	0
Dusp14	0	116.9	0	0
Dusp15	0	0	0	0
Dusp16	0	0	0	266.39
Dusp18	0	0	0	0
Dusp19	0	0	0	0
Dusp2	0	0	0	0
Dusp21	0	0	0	0
Dusp22	0	0	0	0
Dusp23	0	0	0	0
Dusp26	0	0	0	0
Dusp28	0	0	0	0
Dusp29	0	0	0	0
Dusp3	0	0	0	31.84
Dusp4	0	0	0	0
Dusp5	0	49.12	0	0
Dusp6	183.63	51.57	0	46.9
Dusp7	347.85	37.54	40.62	81.34
Dusp8	0	0	26.95	0
Dusp9	189.75	311.53	48.15	385.7
Dut	132.78	0	269.52	134.93
Duxbl1	0	0	0	0
Duxf2	0	0	0	0
Duxf3	0	0	0	0
Duxf4	0	0	0	0
Dvl1	0	0	47.18	0
Dvl2	0	0	0	44.12
Dvl3	64.27	52.49	32.62	56.87
Dxo	0	0	0	314.55
Dydc1	0	0	0	0
Dydc2	0	0	0	0
Dym	52.74	0	0	0
Dynap	0	0	0	0
Dynapl1	0	0	0	0
Dync1h1	184.31	66.08	187	44.74
Dync1i1	0	0	0	0
Dync1i2	0	58.25	172.73	0
Dync1li1	0	0	0	0
Dync1li2	27.59	0	0	0
Dync2h1	0	9.05	0	0
Dync2i1	0	0	40.07	76.31
Dync2i2	0	0	0	0
Dync2li1	0	92.06	0	0
Dynll1	0	0	65.18	274.41
Dynll2	118.9	0	0	186.7
Dynlrb1	273.04	0	0	0
Dynlrb2	0	0	0	0
Dynlt1a	0	0	0	0
Dynlt1b	0	0	0	0
Dynlt1c	0	0	0	0
Dynlt1f	0	0	0	0
Dynlt2a1	0	0	0	0
Dynlt2a2	0	0	0	0
Dynlt2a3	0	0	0	0
Dynlt2b	0	0	0	0
Dynlt3	439.11	0	0	311.95
Dynlt4	0	0	0	0
Dynlt5	0	0	0	0
Dyrk1a	72.63	20.75	0	57.07
Dyrk1b	0	0	0	65.67
Dyrk2	20.75	19.46	21.06	0
Dyrk3	0	38.14	0	0
Dyrk4	0	0	0	0
Dysf	264.51	248.06	66.51	20.08
Dytn	0	0	0	0
Dzank1	0	0	0	0
Dzip1	0	0	0	0
Dzip1l	33.8	31.71	34.3	34.35
Dzip3	0	0	39.14	0
E030013I19Rik	0	0	0	0
E030018B13Rik	0	0	0	135.64
E030025P04Rik	0	0	0	0
E030030I06Rik	0	0	0	0
E030042O20Rik	0	0	0	0
E030044B06Rik	0	0	0	0
E030046B03Rik	0	0	0	0
E130006D01Rik	0	0	0	0
E130008D07Rik	0	0	0	0
E130018N17Rik	0	0	0	0
E130018O15Rik	0	0	0	0
E130101E03Rik	0	0	0	0
E130102H24Rik	58.73	0	0	0
E130119H09Rik	0	0	0	0
E130201H02Rik	0	0	0	0
E130215H24Rik	0	0	0	0
E130304I02Rik	0	0	0	0
E130307A14Rik	0	0	0	0
E130308A19Rik	0	0	40.72	0
E130310I04Rik	0	0	0	0
E130311K13Rik	0	0	0	0
E130317F20Rik	0	0	0	0
E230013L22Rik	0	0	0	0
E230015B07Rik	0	0	0	0
E230016K23Rik	0	0	0	0
E230016M11Rik	0	0	0	0
E230025N22Rik	0	0	0	0
E230029C05Rik	0	0	0	0
E230032D23Rik	0	0	0	0
E2f1	0	0	0	48.03
E2f2	0	0	0	0
E2f3	0	0	56.6	0
E2f4	116.63	0	66.44	0
E2f5	0	69.12	0	0
E2f6	0	0	55.72	198.17
E2f7	71.93	33.74	73	0
E2f8	0	68.82	37.22	0
E330011O21Rik	0	0	0	0
E330012B07Rik	0	0	0	0
E330013P04Rik	0	0	0	0
E330016L19Rik	0	0	0	0
E330017L17Rik	0	0	0	0
E330023G01Rik	0	0	0	0
E330032C10Rik	0	0	0	0
E330034G19Rik	0	0	0	0
E330035G20Rik	0	0	0	0
E4f1	0	0	0	51.52
EU599041	0	0	0	0
Eaf1	0	213.17	398.69	230.41
Eaf2	0	0	0	0
Eapp	243.41	228.34	0	0
Ear-ps1	0	0	0	0
Ear-ps10	0	0	0	0
Ear-ps12	0	0	0	0
Ear-ps3	0	0	0	0
Ear-ps4	0	0	0	0
Ear-ps5	0	0	0	0
Ear-ps7	0	0	0	0
Ear1	0	0	0	0
Ear10	0	0	0	0
Ear2	0	0	0	0
Ear4	0	0	0	0
Ear6	0	0	0	0
Ears2	39.9	0	0	0
Ebag9	81.62	0	0	0
Ebf1	0	0	0	0
Ebf2	0	0	0	0
Ebf3	0	0	0	0
Ebf4	0	0	0	0
Ebi3	0	0	0	0
Ebna1bp2	191.76	432.49	44.18	174.55
Ebp	0	0	0	0
Ebpl	0	0	0	0
Ecd	168.21	0	41.69	0
Ece1	0	0	0	0
Ece2	0	0	0	0
Ecel1	47.93	0	0	0
Ech1	0	0	0	0
Echdc1	0	0	0	0
Echdc2	0	0	0	0
Echdc3	0	0	0	0
Echs1	0	0	0	0
Eci1	295.52	210.78	0	0
Eci2	0	205.99	0	96.63
Eci3	0	0	0	0
Ecm1	0	0	0	0
Ecm2	0	0	0	0
Ecpas	125.52	16.91	191.69	394.55
Ecrg4	0	0	0	0
Ecscr	271.27	0	0	0
Ecsit	0	0	0	0
Ect2	767.22	217.69	259.4	0
Ect2l	0	0	0	0
Eda	0	0	0	0
Eda2r	0	0	0	187.86
Edar	0	0	0	0
Edaradd	0	0	0	0
Edc3	0	28.04	0	0
Edc4	0	161.86	27.89	177.07
Eddm13	0	0	0	0
Eddm3b	0	0	0	0
Edem1	21.87	41.04	44.4	22.23
Edem2	0	0	0	0
Edem3	78.81	0	0	41.99
Edf1	197.49	0	0	469.84
Edil3	0	0	0	0
Edn1	0	0	0	0
Edn2	0	0	0	0
Edn3	0	0	0	0
Ednra	0	0	0	0
Ednrb	0	0	0	0
Edrf1	0	0	0	0
Eea1	0	0	0	0
Eed	276.65	0	519.03	281.05
Eef1a1	5274.53	4839.24	4990.31	4887.13
Eef1a2	0	0	0	0
Eef1akmt1	0	154.64	167.3	0
Eef1akmt2	0	0	0	0
Eef1akmt3	0	0	0	0
Eef1akmt4	118.5	0	0	0
Eef1b2	620.78	763.89	624.82	537.39
Eef1d	306.33	695.96	0	609.72
Eef1e1	167.92	0	51.43	51.5
Eef1ece2	0	0	0	0
Eef1g	314.62	559.04	744.91	404.31
Eef2	1541.57	1225.68	1733.74	1550.06
Eef2-ps2	0	0	200.61	100.43
Eef2k	305.72	197.04	214.96	296.73
Eef2kmt	0	83.22	0	0
Eefsec	0	0	59.74	0
Eeig1	0	56.81	0	0
Eeig2	0	0	24.08	24.12
Eepd1	0	0	0	0
Efcab10	0	0	0	0
Efcab11	0	0	0	0
Efcab12	0	0	0	0
Efcab14	49.03	0	0	199.2
Efcab15	0	0	0	0
Efcab2	0	0	0	0
Efcab3	0	0	0	0
Efcab5	0	0	0	0
Efcab6	0	0	0	0
Efcab7	0	0	0	0
Efcab8	0	0	0	0
Efcab9	0	0	0	0
Efcc1	0	0	0	0
Efemp1	0	0	0	0
Efemp2	0	0	0	0
Efhb	0	0	0	0
Efhc1	0	0	0	0
Efhc2	0	0	0	0
Efhd1	0	0	0	0
Efhd2	0	102.16	110.53	55.34
Efl1	35.54	0	0	0
Efna1	94.52	88.67	0	0
Efna2	0	0	0	0
Efna3	0	0	55.7	55.77
Efna4	0	0	0	0
Efna5	0	0	0	0
Efnb1	0	0	0	0
Efnb2	0	24.97	27.02	27.06
Efnb3	0	0	0	0
Efr3a	39.87	265.42	49.6	322.37
Efr3b	0	0	0	0
Efs	50.94	0	51.7	51.77
Eftud2	599.33	685.45	938.52	624.87
Egf	0	0	0	0
Egfem1	0	0	0	0
Egfl6	0	0	0	0
Egfl7	0	252.29	0	311.19
Egfl8	0	0	0	0
Egflam	0	0	0	0
Egfr	322.93	11.63	0	0
Egln1	0	0	0	36.27
Egln2	0	0	0	0
Egln3	0	45.54	0	0
Egr1	0	26.72	0	28.95
Egr2	0	0	0	0
Egr3	0	0	0	0
Egr4	0	0	0	0
Ehbp1	0	24.83	26.86	53.79
Ehbp1l1	0	0	0	0
Ehd1	802.27	71.88	38.88	459.96
Ehd2	0	0	0	0
Ehd3	0	0	0	0
Ehd4	0	738.6	0	69.84
Ehf	0	0	0	0
Ehhadh	0	40.54	0	0
Ehmt1	66.22	234.9	67.21	67.3
Ehmt2	0	249.86	250.61	250.7
Ei24	287.56	136.71	0	0
Eid1	77.68	72.88	157.69	0
Eid2	0	0	0	96.85
Eid2b	0	0	76.02	0
Eid3	0	95.73	0	0
Eif1	1199.17	0	1359.52	399.7
Eif1-ps3	0	0	0	0
Eif1a	0	180.83	278.56	196.02
Eif1ad	159.4	47.48	0	0
Eif1ad10	0	0	0	0
Eif1ad11	0	0	0	0
Eif1ad16	0	0	0	0
Eif1ad17	0	0	0	0
Eif1ad19	0	0	0	0
Eif1ad2	0	0	0	0
Eif1ad3	0	0	0	0
Eif1ad4	0	0	0	0
Eif1ad6	0	0	0	0
Eif1ad7	0	0	0	0
Eif1ad8	0	0	0	0
Eif1ax	49.28	46.23	0	25.04
Eif1b	0	306.81	0	0
Eif2a	0	62.99	257.21	171.7
Eif2ak1	59.1	27.72	0	0
Eif2ak2	0	0	30.08	255.21
Eif2ak3	0	0	0	0
Eif2ak4	26	0	0	77.79
Eif2b1	0	255.58	0	234.15
Eif2b2	145.89	0	482.74	0
Eif2b3	84.82	504.38	0	0
Eif2b4	180.99	169.79	0	0
Eif2b5	0	157.81	102.82	170.86
Eif2d	377.87	101.24	323.47	65.98
Eif2s1	350.18	328.28	355.05	76.66
Eif2s2	589.48	238.75	185.4	486.06
Eif2s3x	0	32.98	194.62	124.05
Eif2s3y	0	0	0	0
Eif3a	167.04	261.65	890.34	325.49
Eif3b	218.77	246.29	276.38	244.51
Eif3c	309.36	553.46	308.24	308.66
Eif3d	390.83	457.11	279.43	0
Eif3e	195.49	246.88	198.25	89.14
Eif3f	344.4	144.89	597.22	52.32
Eif3g	0	170.28	0	0
Eif3h	302.64	216.39	541.03	615.22
Eif3i	173.73	224.67	389.77	0
Eif3j1	0	66.22	0	0
Eif3j2	0	0	0	0
Eif3k	438.4	254.47	0	546.97
Eif3l	67.25	0	204.75	0
Eif3m	169.05	841.82	619.83	515.47
Eif3s6-ps2	0	0	0	0
Eif3s6-ps3	0	0	0	0
Eif4a1	1214.46	712.57	1620.27	1107.38
Eif4a2	595.46	588.75	412.56	730.52
Eif4a3	149.18	0	151.4	780.23
Eif4a3l1	0	0	0	0
Eif4b	472.85	231.53	66.77	66.86
Eif4e	383.53	260.66	194.62	0
Eif4e1b	0	0	0	0
Eif4e2	0	0	0	0
Eif4e3	0	0	0	0
Eif4ebp1	173.49	77.63	176.09	0
Eif4ebp2	88	41.28	44.66	89.44
Eif4ebp3	0	0	0	0
Eif4enif1	0	47.67	44.3	0
Eif4g1	1625.5	406.74	1223.85	962.93
Eif4g2	1306.72	1171.44	2727.25	2734.37
Eif4g3	23.75	22.28	34.54	44.75
Eif4h	54.78	256.97	310.17	310.71
Eif5	226.38	765.3	150.91	409.09
Eif5a	1971	840.55	215.17	910.29
Eif5a2	0	0	0	25.78
Eif5b	21.98	290.96	253.07	22.34
Eif6	0	359.17	0	538.65
Eipr1	230.04	0	0	0
Elac1	25.65	0	0	0
Elac2	98.99	0	0	0
Elane	0	0	0	0
Elapor1	0	0	0	0
Elapor2	0	0	0	0
Elavl1	168.01	52.54	83.77	113.83
Elavl2	0	0	0	0
Elavl3	0	0	0	0
Elavl4	0	0	0	0
Eldr	0	0	0	0
Elf1	0	63.86	0	0
Elf2	0	102.83	0	55.7
Elf3	0	0	0	69.87
Elf4	0	0	0	0
Elf5	645.69	399.9	178.06	464.98
Elfn1	0	0	0	0
Elfn2	0	0	0	0
Elk1	57.83	0	0	0
Elk3	146.57	0	0	0
Elk4	0	0	0	0
Ell	0	0	0	42.58
Ell2	0	0	55.99	0
Ell3	0	0	0	0
Elmo1	0	0	0	0
Elmo2	62.68	0	0	0
Elmo3	189.16	0	0	0
Elmod1	0	0	0	0
Elmod2	0	0	0	0
Elmod3	0	0	0	0
Eln	0	0	0	0
Eloa	0	25.43	0	0
Elob	0	0	0	375.2
Elobl	0	0	0	0
Eloc	0	0	143.88	0
Elof1	159	0	0	258.83
Elovl1	0	100.38	108.59	0
Elovl2	0	0	0	0
Elovl3	0	0	0	0
Elovl4	0	0	0	0
Elovl5	92.77	0	225.87	0
Elovl6	171.22	20.05	21.69	116.01
Elovl7	0	0	0	0
Elp1	252.72	38.73	20.95	696.42
Elp2	103.69	226.36	230.51	105.38
Elp3	93.15	43.7	183.64	89.91
Elp4	0	0	0	0
Elp5	0	196.38	314.72	315.03
Elp6	0	0	0	0
Emb	44.09	41.36	0	0
Emc1	40.85	385.85	27.52	41.52
Emc10	0	74.21	160.57	0
Emc2	0	101.85	220.37	110.33
Emc3	0	123.33	0	0
Emc4	0	188.23	0	0
Emc6	0	240.95	0	0
Emc7	43.68	0	22.17	0
Emc8	334.1	313.33	26.19	26.23
Emc9	0	0	0	0
Emcn	0	0	0	0
Emd	0	0	0	0
Eme1	0	180.17	53.79	0
Eme2	0	0	0	24.78
Emg1	149	0	313.18	0
Emid1	0	0	0	0
Emilin1	0	0	33.85	0
Emilin2	0	0	0	0
Emilin3	0	0	0	0
Eml1	75.85	0	0	0
Eml2	62.81	58.92	63.75	63.83
Eml3	43.26	0	0	0
Eml4	0	63.02	68.18	44.64
Eml5	60.92	57.15	0	27.14
Eml6	0	0	0	0
Emp1	0	0	0	0
Emp2	0	0	0	0
Emp3	0	0	0	0
Emsy	54.76	117.14	126.72	0
Emx1	0	0	0	0
Emx2	0	0	0	0
Emx2os	0	0	0	0
En1	0	0	0	0
En2	0	0	0	0
Enah	0	33.69	128.31	58.18
Enam	0	0	0	0
Enc1	80.82	25.27	27.34	27.38
Endod1	0	0	0	0
Endog	127.01	0	0	0
Endou	0	0	0	0
Endov	0	0	0	0
Eng	0	0	0	0
Engase	0	0	0	0
Enho	105.11	0	0	0
Enkd1	0	0	0	0
Enkur	0	0	0	0
Eno1	205.24	233.78	280.15	280.44
Eno1b	0	0	0	76.31
Eno2	152.44	0	0	0
Eno3	0	0	0	0
Eno4	0	0	0	0
Enoph1	0	249.4	0	197.48
Enox1	0	0	0	0
Enox2	0	0	0	0
Enpep	0	0	0	0
Enpp1	0	0	0	0
Enpp2	0	0	0	0
Enpp3	0	0	0	0
Enpp4	0	0	0	0
Enpp5	0	0	52.77	0
Enpp6	0	0	0	0
Enpp7	0	0	0	0
Ensa	0	0	33.81	67.71
Enthd1	0	0	0	0
Entpd1	0	0	0	0
Entpd2	0	0	0	0
Entpd3	0	0	0	0
Entpd4	0	0	0	0
Entpd4b	0	0	0	0
Entpd5	0	0	0	0
Entpd6	0	0	0	0
Entpd7	0	0	0	0
Entpd8	0	0	0	0
Entr1	0	0	67.78	0
Entrep1	0	0	0	0
Entrep2	0	0	0	0
Entrep3	0	0	0	0
Eny2	0	0	0	0
Eogt	57.76	0	0	29.35
Eola1	0	0	0	0
Eomes	44.94	84.33	0	73.25
Ep300	260.67	74.54	0	164.54
Ep400	35.78	44.75	230.63	357.24
Epas1	0	43.31	0	0
Epb41	41.24	51.22	239.41	125.74
Epb41l1	168.37	0	0	35.77
Epb41l2	272.95	0	180.19	0
Epb41l3	0	0	0	0
Epb41l4a	0	0	0	0
Epb41l4aos	0	0	0	0
Epb41l4b	0	169.06	242.34	0
Epb41l5	232.17	0	163.46	20.05
Epb42	0	0	0	0
Epc1	0	31.49	0	0
Epc2	0	25.49	27.58	0
Epcam	248.05	282.09	228.89	611.18
Epcip	0	0	0	0
Epdr1	0	0	0	0
Epg5	40.85	38.32	0	0
Epgn	0	0	0	0
Epha1	0	0	137.08	79.82
Epha10	0	0	0	0
Epha2	65.44	0	0	33.26
Epha3	0	0	0	0
Epha4	0	0	0	0
Epha5	0	0	0	0
Epha6	0	0	0	0
Epha7	0	0	0	0
Epha8	0	0	0	0
Ephb1	0	0	0	0
Ephb2	0	0	0	0
Ephb3	0	35.2	62.03	0
Ephb4	0	32.14	0	0
Ephb6	0	0	0	0
Ephx1	0	0	0	0
Ephx2	0	0	0	0
Ephx3	0	0	0	0
Ephx4	0	0	0	0
Epm2a	0	0	0	0
Epm2aip1	0	0	18.02	0
Epn1	0	57.4	0	0
Epn2	0	0	30.85	30.89
Epn3	0	0	0	0
Epo	0	0	0	0
Epop	0	0	0	227.97
Epor	0	0	0	0
Eppin	0	0	0	0
Eprn	0	0	0	0
Eprs1	304.65	183.18	352.41	52.85
Eps15	113.12	0	0	57.48
