	SRR7685881_control_Rep2	SRR7685880_control_Rep1	SRR7685879_treated_Rep2	SRR7685878_treated_Rep1
Ces1h	0	0	0	0
Ces2a	0	0	0	0
Ces2b	0	0	0	0
Ces2c	0	0	0	0
Ces2e	0	0	0	0
Ces2f	0	0	0	0
Ces2g	0	0	0	0
Ces2h	0	0	0	0
Ces3a	0	0	0	0
Ces3b	0	0	0	0
Ces4a	0	0	0	0
Ces5a	0	0	0	0
Cetn1	0	0	0	0
Cetn2	1	0	0	0
Cetn3	0	1	0	2
Cetn4	1	0	0	0
Cfap100	0	0	0	0
Cfap107	0	0	0	0
Cfap119	0	0	0	0
Cfap126	0	0	0	0
Cfap141	0	0	0	0
Cfap144	0	0	0	0
Cfap157	0	0	0	0
Cfap161	0	0	0	0
Cfap20	1	1	0	0
Cfap206	0	0	0	0
Cfap20dc	0	0	0	0
Cfap210	0	0	0	0
Cfap221	0	0	0	0
Cfap251	0	0	0	0
Cfap276	0	0	0	0
Cfap298	0	0	2	0
Cfap299	0	0	0	0
Cfap300	0	0	0	0
Cfap36	0	0	1	0
Cfap410	0	0	0	0
Cfap418	0	0	0	0
Cfap43	0	0	0	0
Cfap44	0	0	0	0
Cfap45	0	0	0	0
Cfap46	0	0	0	0
Cfap47	0	0	0	0
Cfap52	0	0	0	0
Cfap53	0	0	0	0
Cfap54	0	0	0	0
Cfap57	0	0	0	0
Cfap58	0	0	0	0
Cfap61	0	0	0	0
Cfap65	0	0	0	0
Cfap68	0	0	0	0
Cfap69	0	0	0	0
Cfap70	0	0	0	0
Cfap73	0	0	0	0
Cfap74	0	0	0	0
Cfap77	0	0	0	0
Cfap90	0	0	0	0
Cfap91	0	0	0	0
Cfap92	0	0	0	0
Cfap95	0	0	0	0
Cfap96	0	1	0	0
Cfap97	0	2	0	0
Cfap97d1	0	0	0	0
Cfap97d2	0	0	0	0
Cfap99	0	0	0	0
Cfb	0	0	0	0
Cfc1	0	0	0	0
Cfd	0	0	0	0
Cfdp1	1	1	3	1
Cfh	0	0	0	0
Cfhr1	0	0	0	0
Cfhr2	0	0	0	0
Cfhr4	0	0	0	0
Cfi	0	0	0	0
Cfl1	2	1	2	4
Cfl2	0	0	0	0
Cflar	0	1	0	0
Cfp	0	0	0	0
Cftr	0	0	0	0
Cga	0	0	0	0
Cgas	0	0	0	1
Cggbp1	1	1	1	0
Cgn	1	1	1	1
Cgnl1	0	0	1	2
Cgref1	0	0	0	0
Cgrrf1	0	1	0	0
Ch25h	0	0	0	0
Chac1	0	0	0	0
Chac2	0	0	0	0
Chad	0	0	0	0
Chadl	0	0	0	0
Chaf1a	2	0	1	0
Chaf1b	0	0	1	2
Champ1	2	0	0	2
Chaserr	3	1	2	1
Chat	0	0	0	0
Chchd1	0	0	0	0
Chchd10	0	0	1	0
Chchd2	2	0	1	0
Chchd3	0	3	0	0
Chchd4	0	1	0	0
Chchd5	0	0	0	0
Chchd6	0	0	0	1
Chchd7	0	1	0	0
Chct1	0	0	0	0
Chd1	0	2	2	3
Chd1l	0	0	0	1
Chd2	3	2	5	3
Chd3	0	0	1	0
Chd4	9	13	12	10
Chd5	0	0	0	0
Chd6	2	3	0	3
Chd7	0	0	0	0
Chd8	8	2	1	4
Chd9	0	2	0	1
Chdh	0	0	0	0
Chek1	0	0	0	0
Chek2	0	1	1	0
Cherp	1	0	5	4
Chfr	1	1	0	1
Chga	0	0	0	0
Chgb	0	0	0	0
Chi3l1	0	0	0	0
Chia1	0	0	0	0
Chic1	2	0	1	0
Chic2	1	1	2	1
Chid1	1	0	1	0
Chil3	0	0	0	0
Chil4	0	0	0	0
Chil5	0	0	0	0
Chil6	0	0	0	0
Chit1	0	0	0	0
Chka	0	1	3	0
Chkb	0	0	0	0
Chl1	0	0	0	0
Chm	1	0	1	0
Chml	0	0	1	0
Chmp1a	0	0	0	0
Chmp1b	0	1	0	0
Chmp1b2	0	0	0	0
Chmp2a	1	0	1	1
Chmp2b	1	1	2	0
Chmp3	0	0	0	0
Chmp4b	1	1	1	4
Chmp4c	0	0	1	0
Chmp5	0	0	0	1
Chmp6	0	1	0	0
Chmp7	0	0	0	0
Chn1	0	0	0	0
Chn1os3	0	0	0	0
Chn2	0	0	0	0
Chodl	0	0	0	0
Chordc1	0	4	1	1
Chp1	0	1	0	2
Chp2	0	0	0	0
Chpf	0	1	0	0
Chpf2	0	1	0	0
Chpt1	0	0	1	0
Chrac1	0	0	0	1
Chrd	0	0	0	0
Chrdl1	0	0	0	0
Chrdl2	0	0	0	0
Chrm1	0	0	0	0
Chrm2	0	0	0	0
Chrm3	0	0	0	0
Chrm4	0	0	0	0
Chrm5	0	0	0	0
Chrna1	0	0	0	0
Chrna10	0	0	0	0
Chrna1os	0	0	0	0
Chrna2	0	0	0	0
Chrna3	0	0	0	0
Chrna4	0	0	0	0
Chrna5	0	0	0	0
Chrna6	0	0	0	0
Chrna7	0	0	0	0
Chrna9	0	0	0	0
Chrnb1	0	0	0	1
Chrnb2	0	0	0	0
Chrnb3	0	0	0	0
Chrnb4	0	0	0	0
Chrnd	0	0	0	0
Chrne	0	0	0	0
Chrng	0	0	0	0
Chst1	0	0	0	0
Chst10	0	0	0	0
Chst11	0	0	0	0
Chst12	1	0	0	0
Chst13	0	0	0	0
Chst14	0	0	0	0
Chst15	0	0	0	0
Chst2	0	0	0	0
Chst3	0	0	0	0
Chst4	0	0	0	0
Chst5	0	0	0	0
Chst7	0	0	0	0
Chst8	0	0	0	0
Chst9	0	0	0	0
Chsy1	1	0	0	0
Chsy3	0	0	0	0
Chtf18	0	0	0	0
Chtf8	0	0	0	0
Chtop	2	2	2	1
Chuk	1	1	0	0
Churc1	0	0	0	1
Ciao1	2	0	1	0
Ciao2a	0	0	0	0
Ciao2b	0	1	0	0
Ciao3	1	0	0	0
Ciapin1	3	0	1	1
Ciart	0	0	0	0
Cib1	0	1	0	0
Cib2	0	0	0	0
Cib3	0	0	0	0
Cib4	0	0	0	0
Cibar1	0	0	0	0
Cibar2	0	0	0	0
Cic	0	0	3	1
Cidea	0	0	0	1
Cideb	0	0	0	0
Cidec	0	0	0	0
Ciita	0	0	0	0
Cilk1	1	0	0	0
Cilp	0	0	0	0
Cilp2	0	0	0	1
Cimap1a	0	0	0	0
Cimap1b	0	0	0	0
Cimap1c	0	0	0	0
Cimap1d	0	0	0	0
Cimap2	0	0	0	0
Cimap3	0	0	0	0
Cimip1	0	0	0	0
Cimip2a	0	0	0	0
Cimip2b	0	0	0	0
Cimip2c	0	0	0	0
Cimip3	0	0	0	0
Cimip4	0	0	0	0
Cinp	1	1	1	0
Cip2a	1	0	1	1
Cipc	0	0	0	0
Cir1	1	0	0	0
Cirbil	0	0	0	0
Cirbp	1	1	0	1
Cirop	0	0	0	0
Cisd1	0	0	1	1
Cisd2	0	0	0	0
Cisd3	0	0	0	0
Cish	0	0	0	0
Cit	0	2	1	1
Cited1	0	0	0	1
Cited2	1	1	0	0
Cited4	0	0	0	1
Ciz1	0	0	2	0
Ckap2	0	1	6	4
Ckap2l	0	0	1	0
Ckap4	2	2	2	0
Ckap5	5	2	5	2
Ckb	2	4	1	1
Ckb-ps1	0	0	0	0
Ckb-ps2	0	0	0	0
Cklf	1	0	0	0
Ckm	0	0	0	0
Ckmt1	1	0	0	0
Ckmt2	0	0	0	0
Cks1b	0	0	0	4
Cks1brt	0	0	0	0
Cks2	1	0	0	0
Clasp1	3	3	1	1
Clasp2	1	2	1	0
Clasrp	3	0	0	1
Clba1	0	0	0	0
Clca1	0	0	0	0
Clca2	0	0	0	0
Clca3a1	0	0	0	0
Clca3a2	0	0	0	0
Clca3b	0	0	0	0
Clca4a	0	0	0	0
Clca4b	0	0	0	0
Clca4c-ps	0	0	0	0
Clcc1	1	0	0	0
Clcf1	0	0	0	0
Clcn1	0	0	0	0
Clcn2	0	0	0	1
Clcn3	1	3	1	1
Clcn4	0	0	0	1
Clcn5	3	4	4	6
Clcn6	0	1	0	0
Clcn7	1	0	0	0
Clcnka	0	0	0	0
Clcnkb	0	0	0	0
Cldn1	0	0	0	0
Cldn10	0	0	0	0
Cldn11	0	0	0	0
Cldn12	0	1	0	1
Cldn13	0	0	0	0
Cldn14	0	0	0	0
Cldn15	0	0	0	0
Cldn16	0	0	0	0
Cldn17	0	0	0	0
Cldn18	0	0	0	0
Cldn19	0	0	0	0
Cldn2	0	0	0	0
Cldn20	0	0	0	0
Cldn22	0	0	0	0
Cldn23	0	0	0	0
Cldn24	0	0	0	0
Cldn25	0	0	0	0
Cldn3	1	2	2	0
Cldn34-ps	0	0	0	0
Cldn34a	0	0	0	0
Cldn34b1	0	0	0	0
Cldn34b2	0	0	0	0
Cldn34b3	0	0	0	0
Cldn34b4	0	0	0	0
Cldn34c1	0	0	0	0
Cldn34c2	0	0	0	0
Cldn34c3	0	0	0	0
Cldn34c4	0	0	0	0
Cldn34c5	0	0	0	0
Cldn34c6	0	0	0	0
Cldn34d	0	0	0	0
Cldn4	3	2	3	3
Cldn5	0	0	0	0
Cldn6	2	3	2	2
Cldn7	0	4	3	2
Cldn8	0	0	0	0
Cldn9	0	0	0	0
Cldnd1	0	1	0	0
Cldnd2	0	0	0	0
Clec10a	0	0	0	0
Clec11a	0	0	0	0
Clec12a	0	0	0	0
Clec12b	0	0	0	0
Clec14a	0	0	0	0
Clec16a	0	0	1	0
Clec18a	0	0	0	0
Clec1a	0	0	0	0
Clec1b	0	0	0	0
Clec2d	0	0	0	0
Clec2e	0	0	0	0
Clec2f	0	0	0	0
Clec2g	0	0	0	0
Clec2h	0	0	0	0
Clec2i	0	0	0	0
Clec2l	0	0	0	0
Clec2m	0	0	0	0
Clec3a	0	0	0	0
Clec3b	0	0	0	0
Clec4a1	0	0	0	0
Clec4a2	0	0	0	0
Clec4a3	0	0	0	0
Clec4a4	0	0	0	0
Clec4b1	0	0	0	0
Clec4b2	0	0	0	0
Clec4d	0	0	0	0
Clec4e	0	0	0	0
Clec4f	0	0	0	0
Clec4g	0	0	0	0
Clec4n	0	0	0	0
Clec5a	0	0	0	0
Clec7a	0	0	0	0
Clec9a	0	0	0	0
Clgn	0	0	0	0
Clhc1	0	0	0	0
Clic1	0	2	0	1
Clic3	0	0	0	0
Clic4	9	10	10	7
Clic5	0	0	0	0
Clic6	0	0	0	0
Clint1	3	3	5	0
Clip1	1	3	0	1
Clip2	1	0	0	1
Clip3	1	0	0	0
Clip4	0	0	0	1
Clk1	0	2	0	3
Clk2	1	0	1	0
Clk3	1	0	0	1
Clk4	0	0	3	0
Clmn	0	1	3	1
Clmp	0	0	0	0
Cln3	0	0	1	1
Cln5	0	0	0	1
Cln6	1	1	0	1
Cln8	1	0	1	0
Clnk	0	0	0	0
Clns1a	1	3	1	2
Clock	0	0	0	0
Clp1	0	0	0	0
Clpb	1	0	0	0
Clpp	0	0	0	1
Clps	0	0	0	0
Clpsl2	0	0	0	0
Clptm1	0	1	0	3
Clptm1l	0	1	0	0
Clpx	0	0	0	0
Clrn1	0	0	0	0
Clrn2	0	0	0	0
Clrn3	0	0	0	0
Clspn	2	2	0	1
Clstn1	2	1	0	0
Clstn2	0	0	0	0
Clstn3	0	0	0	0
Clta	5	5	3	3
Cltb	0	0	0	0
Cltc	21	18	20	24
Cltrn	0	0	0	0
Clu	1	4	2	2
Cluap1	0	0	0	0
Cluh	1	2	1	2
Clvs1	0	0	0	0
Clvs2	0	0	0	0
Clxn	0	0	0	0
Clybl	0	0	0	1
Cma1	0	0	0	0
Cma2	0	0	0	0
Cmah	0	0	0	0
Cmas	3	0	0	2
Cmbl	0	0	0	0
Cmc1	1	0	0	0
Cmc2	0	0	0	1
Cmc4	0	0	0	0
Cmip	0	1	1	0
Cmklr1	0	0	0	0
Cmklr2	0	0	0	0
Cmpk1	0	0	0	1
Cmpk2	0	0	0	0
Cmss1	0	0	0	0
Cmtm1	0	0	0	0
Cmtm2a	0	0	0	0
Cmtm2b	0	0	0	0
Cmtm3	0	0	0	1
Cmtm4	0	4	2	7
Cmtm5	0	0	0	0
Cmtm6	0	1	0	1
Cmtm7	0	0	0	2
Cmtm8	0	0	0	1
Cmtr1	0	1	0	0
Cmtr2	0	0	0	0
Cmya5	0	0	0	0
Cnbd1	0	0	0	0
Cnbd2	0	0	0	0
Cnbp	8	10	8	5
Cndp1	0	0	0	0
Cndp2	1	1	1	0
Cnep1r1	0	0	0	0
Cnfn	0	0	0	0
Cnga1	0	0	0	0
Cnga2	0	0	0	0
Cnga3	0	0	0	0
Cnga4	0	0	0	0
Cngb1	0	0	0	0
Cngb3	0	0	0	0
Cnih1	0	1	1	1
Cnih2	0	0	0	0
Cnih3	0	0	0	0
Cnih4	2	0	1	1
Cnksr1	0	0	0	0
Cnksr2	0	0	0	0
Cnksr3	2	0	1	0
Cnmd	0	0	0	0
Cnn1	0	0	0	0
Cnn2	2	1	0	0
Cnn3	1	2	0	0
Cnnm1	0	0	0	0
Cnnm2	0	0	0	0
Cnnm3	0	0	0	0
Cnnm4	0	0	0	0
Cnot1	10	6	5	10
Cnot10	2	1	2	0
Cnot11	0	1	0	3
Cnot2	1	1	0	0
Cnot3	1	1	1	0
Cnot4	1	1	0	0
Cnot6	0	0	3	1
Cnot6l	0	0	0	0
Cnot7	1	0	0	1
Cnot8	2	1	2	1
Cnot9	1	5	1	0
Cnp	0	1	0	0
Cnppd1	0	1	0	2
Cnpy1	0	0	0	1
Cnpy2	1	0	0	0
Cnpy3	0	0	0	1
Cnpy4	0	0	0	0
Cnr1	0	0	0	0
Cnr2	0	0	0	0
Cnrip1	0	0	0	0
Cnst	1	0	0	0
Cntd1	0	0	0	0
Cntf	0	0	0	0
Cntfr	0	0	0	0
Cntln	0	0	0	0
Cntn1	0	0	0	0
Cntn2	0	0	0	0
Cntn3	0	0	0	0
Cntn4	0	0	0	0
Cntn5	0	0	0	0
Cntn6	0	0	0	0
Cntnap1	0	0	0	0
Cntnap2	0	0	0	0
Cntnap3	0	0	0	0
Cntnap4	0	0	0	0
Cntnap5a	0	0	0	0
Cntnap5b	0	0	0	0
Cntnap5c	0	0	0	0
Cntrl	0	0	0	0
Cntrob	0	0	0	0
Coa3	1	1	0	1
Coa4	0	0	0	1
Coa5	1	1	0	2
Coa6	0	0	0	0
Coa7	0	0	0	0
Coa8	0	1	2	0
Coasy	1	2	0	0
Cobl	0	0	0	0
Cobll1	1	1	1	0
Coch	0	0	0	0
Cog1	0	0	0	1
Cog2	0	0	0	1
Cog3	0	1	0	0
Cog4	0	0	0	0
Cog5	0	2	1	0
Cog6	0	0	1	0
Cog7	2	0	2	1
Cog8	0	0	0	0
Coil	0	0	0	0
Col10a1	0	0	0	0
Col11a1	0	0	0	0
Col11a2	0	0	0	0
Col12a1	1	0	0	2
Col13a1	0	0	0	0
Col14a1	0	0	0	0
Col15a1	0	0	0	0
Col16a1	0	0	0	0
Col17a1	0	0	0	0
Col18a1	2	1	2	3
Col19a1	0	0	0	0
Col1a1	0	0	0	0
Col1a2	1	0	0	0
Col20a1	0	0	0	0
Col22a1	0	0	0	0
Col23a1	0	0	0	0
Col24a1	0	0	0	0
Col25a1	0	0	0	0
Col26a1	0	0	0	0
Col27a1	0	0	1	0
Col28a1	0	0	0	0
Col2a1	0	0	0	0
Col3a1	0	0	0	0
Col4a1	3	11	4	14
Col4a2	4	7	8	10
Col4a3	0	0	0	0
Col4a4	0	0	0	0
Col4a5	0	0	0	0
Col4a6	0	0	0	0
Col5a1	1	0	0	1
Col5a2	0	0	0	0
Col5a3	0	0	0	0
Col6a1	0	0	0	0
Col6a2	0	0	0	0
Col6a3	0	0	0	0
Col6a4	0	0	0	0
Col6a5	0	0	0	0
Col6a6	0	0	0	0
Col7a1	0	0	1	0
Col8a1	0	0	0	0
Col8a2	0	0	0	0
Col9a1	0	0	0	0
Col9a2	0	0	0	1
Col9a3	0	0	0	0
Colec10	0	0	0	0
Colec11	0	0	0	0
Colec12	0	0	1	0
Colgalt1	0	1	1	1
Colgalt2	0	0	0	0
Colq	0	0	0	0
Commd1	0	0	0	0
Commd10	0	1	1	0
Commd2	2	0	0	0
Commd3	2	0	1	0
Commd4	0	0	0	0
Commd5	0	0	0	0
Commd6	1	0	0	0
Commd7	1	1	0	0
Commd8	0	1	0	1
Commd9	0	0	0	0
Comp	0	0	0	0
Comt	0	0	0	1
Comtd1	0	0	0	0
Cop1	0	0	1	1
Copa	5	5	1	5
Copb1	0	4	5	4
Copb2	4	4	3	3
Cope	1	0	0	2
Copg1	1	0	0	2
Copg2	2	0	0	0
Coprs	0	0	0	0
Cops2	0	3	4	2
Cops3	1	1	3	2
Cops4	1	1	1	0
Cops5	0	0	1	1
Cops6	1	0	1	3
Cops7a	2	1	2	0
Cops7b	0	0	0	0
Cops8	0	0	1	1
Cops9	0	0	0	1
Copz1	0	1	0	0
Copz2	0	1	0	0
Coq10a	0	1	0	0
Coq10b	0	0	0	0
Coq2	0	0	0	0
Coq3	0	2	0	0
Coq4	0	0	0	1
Coq5	0	1	0	1
Coq6	1	0	1	1
Coq7	0	1	0	0
Coq8a	0	0	0	0
Coq8b	0	0	0	0
Coq9	0	0	0	0
Corin	0	0	0	0
Coro1a	0	0	0	0
Coro1b	0	0	0	1
Coro1c	3	4	2	3
Coro2a	0	1	0	0
Coro2b	0	0	0	0
Coro6	0	0	0	0
Coro7	0	0	0	0
Cort	0	0	0	0
Cotl1	1	2	0	2
Cox10	0	1	0	0
Cox11	0	0	0	1
Cox14	0	0	0	0
Cox15	0	0	0	3
Cox16	0	0	0	0
Cox17	0	1	0	0
Cox18	0	1	0	0
Cox19	0	0	0	0
Cox20	0	0	0	0
Cox4i1	1	4	2	4
Cox4i2	0	0	0	0
Cox5a	2	1	1	2
Cox5b	0	0	0	1
Cox5b-ps	0	0	0	0
Cox6a1	2	7	1	3
Cox6a2	0	0	0	0
Cox6b1	2	0	4	3
Cox6b2	0	2	0	0
Cox6c	2	0	1	1
Cox7a1	0	0	0	0
Cox7a2	1	2	1	1
Cox7a2l	2	1	3	2
Cox7b	1	1	1	0
Cox7b2	0	0	0	0
Cox7c	0	0	0	0
Cox8a	2	0	2	1
Cox8b	0	0	0	0
Cox8c	0	0	0	0
Cp	0	0	0	0
Cpa1	0	0	0	0
Cpa2	0	0	0	0
Cpa3	0	0	0	0
Cpa4	0	0	0	0
Cpa5	0	0	0	0
Cpa6	0	0	0	0
Cpb1	0	0	0	0
Cpb2	0	0	0	0
Cpd	4	2	2	5
Cpe	3	0	0	0
Cpeb1	0	0	0	0
Cpeb2	2	1	1	0
Cpeb3	0	0	0	0
Cpeb4	0	3	0	1
Cped1	0	0	0	0
Cphx1	0	0	0	0
Cplane1	1	0	0	1
Cplane2	0	0	0	0
Cplx1	0	0	0	0
Cplx2	1	0	0	1
Cplx3	0	0	0	0
Cplx4	0	0	0	0
Cpm	0	0	0	0
Cpn1	0	0	0	0
Cpn2	0	0	0	0
Cpne1	0	0	0	0
Cpne2	0	0	0	0
Cpne3	5	11	5	4
Cpne4	0	0	0	0
Cpne5	0	0	0	0
Cpne6	0	0	0	0
Cpne7	0	0	0	0
Cpne8	1	0	0	0
Cpne9	0	0	0	0
Cpox	0	0	1	1
Cpped1	3	1	0	0
Cpq	0	0	0	0
Cps1	0	0	0	0
Cpsf1	1	2	2	1
Cpsf2	2	1	2	4
Cpsf3	1	1	0	3
Cpsf4	0	0	0	1
Cpsf4l	0	0	0	0
Cpsf6	0	1	4	4
Cpsf7	1	2	0	2
Cpt1a	0	0	0	0
Cpt1b	0	0	0	0
Cpt1c	1	0	0	1
Cpt2	1	0	0	1
Cptp	0	0	0	0
Cpvl	0	0	0	0
Cpxcr1	0	0	0	0
Cpxm1	0	0	0	0
Cpxm2	0	0	0	0
Cpz	0	0	0	0
Cr1l	1	0	1	0
Cr2	0	0	0	0
Crabp1	0	0	0	0
Crabp2	0	0	0	0
Cracd	0	0	0	1
Cracdl	1	0	0	0
Cracr2a	0	0	0	0
Cracr2b	0	0	0	0
Cradd	0	0	0	0
Cramp1	0	0	1	1
Crat	0	1	0	2
Crb1	0	0	0	0
Crb2	0	0	0	0
Crb3	0	1	0	0
Crbn	0	0	0	0
Crcp	0	0	0	0
Crct1	0	0	0	0
Creb1	1	0	2	2
Creb3	1	0	0	0
Creb3l1	0	0	0	0
Creb3l2	0	1	1	1
Creb3l3	0	0	0	0
Creb3l4	0	1	0	0
Creb5	0	1	0	0
Crebbp	1	3	5	5
Crebl2	0	0	0	0
Crebrf	0	0	0	0
Crebzf	0	1	2	0
Creg1	1	0	0	0
Creg2	0	0	0	0
Creld1	1	0	0	0
Creld2	0	1	0	1
Crem	0	0	0	0
Crh	0	0	0	0
Crhbp	0	0	0	0
Crhr1	0	0	0	0
Crhr2	0	0	0	0
Crim1	2	2	1	2
Crip1	0	0	0	1
Crip2	0	0	1	2
Crip3	0	0	0	0
Cript	0	0	0	0
Cripto	0	0	0	0
Crisp1	0	0	0	0
Crisp2	0	0	0	0
Crisp3	0	0	0	0
Crisp4	0	0	0	0
Crispld1	0	0	0	0
Crispld2	0	0	0	0
Crk	2	2	2	1
Crkl	0	2	1	1
Crlf1	0	0	0	0
Crlf2	0	0	0	0
Crlf3	1	1	1	1
Crls1	0	1	0	2
Crmp1	0	0	0	0
Crnde	0	0	0	0
Crnkl1	0	0	0	1
Crnn	0	0	0	0
Crocc	0	0	0	0
Crocc2	0	0	0	0
Crot	1	2	0	0
Crp	0	0	0	0
Crppa	0	0	0	1
Crry-ps	0	0	0	0
Crtac1	0	0	0	0
Crtam	0	0	0	0
Crtap	1	0	0	1
Crtc1	0	0	0	0
Crtc2	0	0	0	0
Crtc3	0	1	1	1
Crx	0	0	0	0
Crxos	0	0	0	0
Cry1	0	1	0	0
Cry2	0	0	0	1
Cryaa	0	0	0	0
Cryab	0	0	0	1
Cryba1	0	0	0	0
Cryba2	0	0	0	0
Cryba4	0	0	0	0
Crybb1	0	0	0	0
Crybb2	0	0	0	0
Crybb3	0	0	0	0
Crybg1	0	0	1	0
Crybg2	0	0	0	0
Crybg3	1	0	0	1
Cryga	0	0	0	0
Crygb	0	0	0	0
Crygc	0	0	0	0
Crygd	0	0	0	0
Cryge	0	0	0	0
Crygf	0	0	0	0
Crygn	0	0	0	0
Crygs	0	0	0	0
Cryl1	0	0	0	0
Crym	0	0	0	0
Cryz	0	0	0	0
Cryzl1	2	1	0	0
Cryzl2	0	0	0	0
Cs	1	0	0	3
Csad	0	0	0	0
Csdc2	0	0	0	0
Csde1	6	8	6	5
Cse1l	6	3	4	7
Csf1	1	1	1	0
Csf1r	0	0	0	0
Csf2	0	0	0	0
Csf2ra	0	0	0	1
Csf2rb	0	0	0	0
Csf2rb2	0	0	0	0
Csf3	0	0	0	0
Csf3r	0	0	0	0
Csgalnact1	0	0	0	0
Csgalnact2	0	0	0	0
Csk	1	0	0	2
Csl	0	0	0	0
Csmd1	0	0	0	0
Csmd2	0	0	0	0
Csmd3	0	0	0	0
Csn1s1	0	0	0	0
Csn1s2a	0	0	0	0
Csn1s2b	0	0	0	0
Csn2	0	0	0	0
Csn3	0	0	0	0
Csnk1a1	10	10	9	9
Csnk1d	3	1	1	6
Csnk1e	0	0	1	1
Csnk1g1	4	3	1	2
Csnk1g2	1	0	0	2
Csnk1g3	1	2	0	0
Csnk2a1	2	0	4	1
Csnk2a2	2	2	6	4
Csnk2a2ip	0	0	0	0
Csnk2b	0	0	0	0
Cspg4	0	0	0	0
Cspg4b	0	3	0	2
Cspg5	0	1	0	0
Cspp1	2	0	2	0
Csprs	0	0	0	0
Csrnp1	0	2	2	1
Csrnp2	0	0	1	0
Csrnp3	0	0	0	0
Csrp1	2	2	1	0
Csrp2	0	0	0	0
Csrp3	0	0	0	0
Cst11	0	0	0	0
Cst12	0	0	0	0
Cst13	0	0	0	0
Cst3	0	1	0	0
Cst5	0	0	0	0
Cst6	0	0	0	0
Cst7	0	0	0	0
Cst8	0	0	0	0
Cst9	0	0	0	0
Csta1	0	0	0	0
Csta2	0	0	0	0
Csta3	0	0	0	0
Cstad	0	0	0	0
Cstb	2	1	0	1
Cstdc1	0	0	0	0
Cstdc2	0	0	0	0
Cstdc4	0	0	0	0
Cstdc5	0	0	0	0
Cstdc6	0	0	0	0
Cstf1	1	1	1	1
Cstf2	0	2	1	1
Cstf2t	0	0	1	0
Cstf3	0	0	1	1
Cstl1	0	0	0	0
Cstpp1	1	0	0	0
Ct45a	0	0	0	0
Ct55	0	0	0	0
Ctag2	0	0	0	0
Ctag2l1	0	0	0	0
Ctag2l2	0	0	0	0
Ctbp1	0	0	0	1
Ctbp2	0	2	0	1
Ctbs	0	0	0	0
Ctc1	4	1	1	0
Ctcf	2	0	2	6
Ctcfl	0	0	0	1
Ctcflos	0	0	0	0
Ctdnep1	1	0	0	2
Ctdp1	0	0	0	0
Ctdsp1	0	0	2	1
Ctdsp2	2	1	0	2
Ctdspl	0	2	1	4
Ctdspl2	1	3	0	0
Ctf1	1	0	0	0
Ctf2	0	0	0	0
Cth	0	0	0	0
Cthrc1	0	0	1	0
Ctif	0	0	0	0
Ctla2a	0	0	0	0
Ctla2b	0	0	0	0
Ctla4	0	0	0	0
Ctnna1	10	10	8	8
Ctnna2	0	0	0	0
Ctnna3	0	0	0	0
Ctnnal1	3	1	1	0
Ctnnb1	8	3	12	9
Ctnnbip1	0	0	0	1
Ctnnbl1	0	1	1	0
Ctnnd1	0	0	1	0
Ctnnd2	0	0	0	0
Ctns	0	0	0	0
Ctps1	0	2	0	1
Ctps2	1	0	0	0
Ctr9	1	2	1	7
Ctrb1	0	0	0	0
Ctrc	0	0	0	0
Ctrcos	0	0	0	0
Ctrl	0	0	0	0
Cts3	0	0	0	0
Cts6	0	0	0	0
Cts7	0	0	0	0
Cts8	0	0	0	0
Cts8-ps	0	0	0	0
Ctsa	0	1	1	0
Ctsb	2	5	0	2
Ctsc	0	0	0	0
Ctsd	2	2	2	1
Ctse	0	0	0	0
Ctsf	1	0	0	0
Ctsg	0	0	0	0
Ctsh	0	0	0	0
Ctsj	0	2	0	1
Ctsk	0	0	0	0
Ctsl	1	2	0	2
Ctsll3	0	0	0	0
Ctsm	0	0	0	0
Ctsm-ps	0	0	0	0
Ctso	0	0	0	0
Ctsq	0	0	0	0
Ctsr	0	0	0	0
Ctss	0	0	0	0
Ctsw	0	0	0	0
Ctsz	0	1	2	2
Cttn	0	4	0	2
Cttnbp2	0	0	0	0
Cttnbp2nl	0	0	0	0
Ctu1	0	1	1	0
Ctu2	1	0	1	0
Ctxn1	1	0	0	0
Ctxn2	0	0	0	0
Ctxn3	0	0	0	0
Ctxnd1	0	0	0	0
Ctxnd2	0	0	0	0
Cubn	0	0	0	0
Cuedc2	0	0	1	0
Cul1	0	4	5	1
Cul2	1	3	2	2
Cul3	5	1	3	5
Cul4a	4	1	1	0
Cul4b	6	6	3	3
Cul5	1	1	1	1
Cul7	2	0	2	0
Cul9	0	0	0	0
Cuta	0	0	1	0
Cutal	0	0	0	0
Cutc	0	0	1	0
Cux1	0	0	2	0
Cux2	0	0	0	0
Cuzd1	0	0	0	0
Cwc15	0	0	0	0
Cwc22	2	0	0	0
Cwc22rt1	0	0	0	0
Cwc22rt2	0	0	0	0
Cwc22rt3	0	0	0	0
Cwc22rt4	0	0	0	0
Cwc22rt5	0	0	0	0
Cwc22rt6	0	0	0	0
Cwc22rt7	0	0	0	0
Cwc25	1	1	0	2
Cwc27	2	1	0	0
Cwf19l1	2	0	2	1
Cwf19l2	2	0	0	1
Cwh43	0	0	0	0
Cx3cl1	0	0	1	1
Cx3cr1	0	0	0	0
Cxadr	1	0	3	0
Cxcl1	0	0	0	0
Cxcl10	0	0	0	0
Cxcl12	0	1	0	0
Cxcl13	0	0	0	0
Cxcl14	0	0	0	0
